id	Definition
PWN:print.n.06	（普通は模様が彫られたローラーによって）加圧された染め模様の織物
PWN:print.v.01	印刷に入れる
PWN:print.v.04	印刷による再生
PWN:printer.n.02	データ処理の結果を印刷する出力装置
PWN:prison.n.01	裁判中にまたは罰として監禁される矯正施設
PWN:prison.n.02	監獄のような状況
PWN:prisoner.n.01	閉じこめられた人
PWN:private.a.01	特定の人、グループに制限された、あるいはプライバシーを提供するさま
PWN:prize.n.01	コンテストまたは競争の勝利または優勢のために、または、宝くじに勝つと与えられる何か
PWN:prize.v.01	大切にする
PWN:probable.a.01	有力だが、真実であるまたは実在的であるか、真実になる、あるいは実在的になることが確かでないさま
PWN:problem.n.01	解決する必要のある困難な状況
PWN:procedure.n.01	結果を達成しようと試みた、ある特定の行動の過程
PWN:procedure.n.04	合法で、議会で制定した訴訟手続きを処理する方法
PWN:proceed.v.02	進行する
PWN:proceed.v.04	一定のコースを進む
PWN:proceeding.n.01	法的判断が促される段階の1つを行う
PWN:process.n.02	複合的な認知行動の実行
PWN:process.n.04	自分では直接気づかない精神過程
PWN:process.n.05	動植物の有機体の一部分からの自然の延長または突出
PWN:process.n.06	一連の状態を通じた持続する現象または段階的な変化によって特徴づけられる現象
PWN:processing.n.01	所定の手続に従って準備する、または整える
PWN:produce.n.01	市場用に栽培した新鮮な果物や野菜
PWN:produce.v.02	人工の製品を作成または製造する
PWN:produce.v.03	起こさせる、生じさせる、あるいは存在させる
PWN:produce.v.03	起こさせる、生じさせる、あるいは存在させる
PWN:produce.v.04	表示のために出す
PWN:product.n.02	人やある過程を経て生み出される人工品
PWN:production.n.07	何かを販売用に（通常は大量に）製造、採鉱、栽培すること
PWN:profession.n.01	学問的職業に就く人々の団体
PWN:profession.n.02	（特に一般教養課程あるいは科学の）特別な教育を必要とする職業
PWN:professional.n.01	知的職業の1つに従事している人
PWN:professor.n.01	大学または大学の学部のメンバーである誰か
PWN:proficiency.n.02	実践と精通に由来する実行の基本の熟練している性質
PWN:profit.v.01	から利益を得る
PWN:progenitor.n.01	直系の祖先
PWN:program.n.07	コンピュータが解釈し、実行できる一連の命令
PWN:program.n.08	公開の発表での演技（または一連の上演）
PWN:progress.n.02	（ゴールへ向かうように）前進する行為
PWN:progress.v.01	前向きに進歩する
PWN:project.n.02	計画された事業
PWN:projection.n.05	何かから突起しているあらゆる凸面体
PWN:proliferate.v.01	どんどん伸びる
PWN:prolong.v.01	時間を長くする
PWN:promethium.n.01	安定した同位元素を持たないまれな土群の柔らかい銀質の鉄分要素
PWN:promise.n.01	ある人から他の人への、将来において何かをする（あるいはしないという）口頭による約束
PWN:promise.v.01	約束する、または、誓約する
PWN:promise.v.02	引き受けるあるいは与えると約束する
PWN:promise.v.04	予想の基盤を与える
PWN:promote.v.01	進歩か成長に貢献する
PWN:promote.v.02	昇進を与えるか、より高い地位に割り当てる
PWN:promotion.n.02	階級や地位を上げる行為
PWN:pronounce.v.01	ある方法で話すか、発音するか、発する
PWN:pronounce.v.02	判断を宣告する
PWN:proof.n.01	何かの真実を確立するのに役立つ、事実に基づく証拠
PWN:proof.n.03	アルコール強度の測定単位で、存在するアルコール（含有量）のパーセントの2倍で表わされる
PWN:propel.v.01	力と共に前進させる
PWN:property.n.01	所有されるもの
PWN:property.n.02	ある種類のメンバー全てによって共有される基本的、あるいは不可欠な属性
PWN:property.n.04	ある事物や個人が識別される構造
PWN:proportion.n.02	規模または程度
PWN:proposal.n.01	提案される何か（例えば計画または仮説）
PWN:proposal.n.03	提案する行為
PWN:propose.v.01	提案する、計画を表明する
PWN:propulsion.n.02	推進する行為
PWN:prose.n.01	詩と区別されるものとしての普通の著作
PWN:prostitute.n.01	お金のための性交に従事している女性
PWN:protactinium.n.01	短寿命の放射性の金属元素で、ウランから生成され、アクチニウム、そして鉛に分解する
PWN:protect.v.01	危険、けが、破壊または損害からの防御
PWN:protection.n.01	誰かまたは何かの保護の活動
PWN:protective_covering.n.01	ダメージや怪我から守るための覆い
PWN:protein.n.01	生きた細胞の主要な成分である窒素有機化合物の大きなグループの総称
PWN:protest.n.01	正式で厳粛な異議の宣言
PWN:protest.n.02	反抗する行為
PWN:protest.v.02	動作、および言葉を通して反対を表現する
PWN:protoctist.n.01	単細胞の原生生物の総称
PWN:protoplasm.n.01	生きている細胞の物質（細胞質と核を含む）
PWN:prototype.n.01	標準的、典型的な例
PWN:protozoan.n.01	通常光合成性をしない様々な微小無細胞もしくは単細胞生物
PWN:proud.a.01	何かにおいて自己価値を評価することで自尊心または喜びを感じる
PWN:prove.v.01	示されるまたは、であることが発覚した
PWN:prove.v.02	例、説明または実験によって、何かの妥当性を確立する
PWN:proverb.n.01	簡略されているが記憶すべき言いならわしで、多くの人々が真実と考える経験上の重要な事実を表している
PWN:provide.v.02	特に支援、食物あるいは栄養といった所望されるまたは必要とされるものを与える
PWN:provision.n.02	何かを供給したり支給したりする行動
PWN:pry.v.01	特にある物を開けるために動かす、または力ずくで押す
PWN:psychological_feature.n.01	生物体の精神生活の特徴
PWN:psychological_state.n.01	状態自体は動的かもしれないが、状態の本質は比較的不変である精神状態
PWN:psychology.n.01	精神生活の科学
PWN:psychosis.n.01	現実とのコンタクトが失われる、あるいは非常に歪められる重度な精神障害
PWN:puberty.n.01	性腺が機能するようになる人生の一時期
PWN:pubic_hair.n.01	恥部に生えている毛
PWN:public_opinion.n.01	大部分の人々によって共有される信念または感情
PWN:public_square.n.01	2本以上の通りが面する開放的な場所
PWN:public_transport.n.01	旅客、郵便、貨物の輸送
PWN:public.a.01	個人的でない
PWN:publication.n.01	販売を目的に提供される印刷された作品
PWN:puffball.n.01	ホコリタケ科の様々な菌類で、丸い子実体は、熟すと無数の胞子を放出する
PWN:puissance.n.01	影響を及ぼす、または強制する力
PWN:pull.n.01	引っ張る行為
PWN:pull.v.01	引くことにより動きを引き起こす
PWN:pull.v.08	異常に引っ張る
PWN:pulley.n.01	ロープに適用された力の適用の方向かポイントを変更するために、ロープが走ることができる溝を備えた車輪から成る単一機械
PWN:pulsate.v.01	規則的に拡大し収縮する
PWN:pulsation.n.01	（電気）通常の電気の状態（あるいはそんな過渡電流の一連）での激しい過渡電流波
PWN:pump.n.01	圧力や吸引力で流体やガスを移動させる機械装置
PWN:punch.v.03	分離しやすいように、その中に、またはその間に穴を作る
PWN:punctuate.v.01	句読点を挿入する
PWN:punish.v.01	処罰を加える
PWN:punishment.n.01	罰する行為
PWN:pup.n.01	犬または狼のようなさまざまの若いイヌ科のどれか
PWN:pure.a.01	いかなる種類の副次的要素がない
PWN:pure.s.07	性の純潔の状態
PWN:purple.s.01	赤と青の間で中間の色の
PWN:pursue.v.02	を追いかける、あるいは、求めるかのような
PWN:pursuit.n.01	追いつく、または捕えるために追う行為
PWN:pus.n.02	炎症によって作り出される分泌液
PWN:push.n.01	何かを遠ざけるために力を加える行為
PWN:push.v.01	力による動き、
PWN:put_on.v.07	表面に利用する
PWN:put_up.v.08	提供する
PWN:put.v.01	ある一定の場所または抽象的な場所に置く
PWN:put.v.01	ある一定の場所または抽象的な場所に置く
PWN:pyramid.n.01	多角形の底面と同一の頂点で交わる三角形の面をもつ多面体
PWN:pyre.n.01	葬式のときに死体を焼くために積まれた薪
PWN:python.n.01	大型旧世界産ボア類
PWN:quail.n.02	小型のキジ類の猟鳥
PWN:qualify.v.01	能力がある、または適切であることを証明する
PWN:qualify.v.06	特徴、品質または特有性を述べる、または描く
PWN:quality.n.01	人や物の本質的で特徴的な属性
PWN:quality.n.03	何かの見た目の個々の性質を定める特徴のある性質
PWN:quantify.v.02	数、寸法、または量で表す
PWN:quantity.n.03	何かが大きさを持ち、定数または変数で数学的表現によって表現できる考え
PWN:quarrel.n.01	怒って論争すること
PWN:quarrel.v.01	何かについて合意しない
PWN:quarter.n.04	15分または1時間の4分の1と等しい時間の単位
PWN:quarter.n.06	1年の4分の1
PWN:quartz_glass.n.01	ほぼ純粋なシリカでできた無色のガラス
PWN:queen.n.01	社会性昆虫、例えばミツバチ、アリ、シロアリの群れの唯一の繁殖力のある雌
PWN:queen.n.02	女性の統治支配者
PWN:queen.n.02	女性の統治支配者
PWN:queen.n.08	最強のチェスの駒
PWN:question.n.01	質問の例
PWN:question.n.03	答えを求める質問の文章
PWN:questioning.n.01	情報を求めること
PWN:quickly.r.01	急速な動きで
PWN:quiet.a.02	雑音または騒動がない
PWN:quota.n.01	規定された数
PWN:quote.v.01	一節を再び述べる
PWN:rabbit.n.01	長い耳と短い尾があるウサギ科の様々なせん孔動物のいずれか
PWN:rabbit.n.03	各種のウサギまたは（野生または家畜の）野ウサギの肉で、食物として食べられる
PWN:rabble.n.02	一般市民をさげすんだ言い方
PWN:raccoon.n.02	北・中央アメリカ原産の雑食性の夜行性の哺乳動物
PWN:race.n.01	競争
PWN:race.n.02	スピードを争う競技
PWN:race.n.03	同じ遺伝的系統に属すると信じられる人々
PWN:rack.n.01	物を置いておく枠組み
PWN:radiate.v.05	まるで光線のような光を発することにより見られるようにする
PWN:radiation.n.01	光線、波動、または粒子の形で放射、あるいは伝達されるエネルギー
PWN:radio_receiver.n.01	送信された信号を検出し、復調し、そして増幅する電子受信機
PWN:radio.n.01	情報伝達のメディア
PWN:radium.n.01	ウラン鉱石中に微量に存在する、放射性の強い金属元素
PWN:radon.n.01	ラジウムの崩壊で形成された放射性ガスの要素
PWN:raft.n.01	輸送のために、または、泳者のためのプラットホームとして使われることができる平らな浮揚物（通常木または厚板でできている）
PWN:rafter.n.01	屋根を支えるいくつかの平行の傾斜した梁の1つ
PWN:rag.n.01	布または紙の小さな一片
PWN:railing.n.01	水平な横木と支柱からなる柵
PWN:railway.n.01	乗客または貨物輸送をする電車の輸送のシステムの操作に関与する商業的な組織である路線
PWN:rain.n.01	大気中で凝縮された水蒸気から成る滴という形での水の落下
PWN:rain.v.01	雨として落下する
PWN:rainbow.n.01	雨で太陽光が屈折することによって生じる、空にかかる着色光のアーチ
PWN:raise.n.01	給料が増える額
PWN:raise.v.01	何かの水準を上げるか、または量を増やす
PWN:raise.v.02	低い位置から高い位置に上げる
PWN:raise.v.19	考慮または議論のために提案する
PWN:rake.n.03	先頭が歯の列になっている長柄の道具
PWN:rake.v.01	熊手を使いながら、または、熊手を使っているかのように進む
PWN:ram.n.05	去勢されていない、成長した雄羊
PWN:range.n.04	連なった丘や山
PWN:range.n.05	様々な種類の発射体を撃つ（射つ、打つ）ための場所
PWN:rank.n.02	相対的な地位
PWN:rant.v.01	騒がしく、興奮して、または演説調に話す
PWN:rape.n.03	女性の意思に反して性行為に屈しることを女性に強要することの犯罪
PWN:rape.v.01	彼らの意志に反してセックスをさせる（誰か）
PWN:rapid.s.02	速度によって特徴づけられる
PWN:rare.s.04	低い密度を持つさま
PWN:rarely.r.01	めったにない
PWN:rat.n.01	ハツカネズミに似ているが、より大型で長い尾を持つ各種の齧歯動物
PWN:rate.v.01	階級または等級を付す
PWN:rate.v.02	価値がある、またはある評価を有している
PWN:ratio.n.01	2つの量の相対的な大きさ（通常、割合として表される）
PWN:rattle.n.02	振られると打楽器の音のする赤ん坊のおもちゃ
PWN:rattle.v.01	短い連続した音を出す
PWN:rattlesnake.n.01	震えたときにガラガラ音をさせる尾の端に角状の部分があるマムシ
PWN:raven.n.01	まっすぐなくちばしと長い楔型の尾を持つ大型の黒鳥
PWN:raw_material.n.01	物を製造したり、使用したり、仕上げたりするのに適した材料のこと
PWN:raw.a.03	食べるための料理に熱処理をしていない
PWN:ray.n.03	一点からのびる直線
PWN:razor.n.01	ひげを剃る際に使われる刃物
PWN:re-create.v.01	新しく作り出す
PWN:reach.v.01	目的地に着く、実際のまたは抽象のいずれかの
PWN:reach.v.06	そこまで伸びる
PWN:react.v.02	それに対して、あるいは反対して行う
PWN:reaction.n.03	先行する刺激や作用物質の影響によって起こる身体的な作用
PWN:reaction.n.07	好まない他のやり方に対抗して何かをすること
PWN:read.v.01	書かれているか、または印刷される何かを解釈する
PWN:read.v.03	見て、解釈して書かれ印刷されているものを大きな声で言う
PWN:read.v.04	磁気テープからデータを得る
PWN:read.v.08	特定の示度を指し示す
PWN:read.v.10	聞いて、理解する
PWN:reading.n.03	計測器や同様の道具で測り、ユーザーに示されたデータ
PWN:ready.a.01	即座に実践、使用または進行のために完全に準備された、またはそのような状態にある
PWN:real_property.n.01	家や土地から成る財産
PWN:real.a.01	事実または現実で起きる、またはそのような状態
PWN:realization.n.02	現実化すること、または現実らしく見せること
PWN:realize.v.03	現実的または具体的にする
PWN:reap.v.01	収穫する、自然の生産物として
PWN:rear.n.02	その正面の反対側にある物の側
PWN:rear.n.05	最後に行きつくまたは通常見られない側面
PWN:rear.v.02	育てる
PWN:reason.n.03	合理的思考、推理、あるいは識別の能力
PWN:reason.v.03	論理的に考える
PWN:reasoning.n.01	首尾一貫した論理的な思考
PWN:rebellion.n.02	権威への組織化された抵抗
PWN:rebuff.n.01	故意の無礼な行為（通常怒りや非難の表現として）
PWN:receive.v.01	何かを得る
PWN:receive.v.02	指定された処置（抽象的な）を受ける
PWN:recently.r.01	最近において
PWN:reception.n.04	受け取る行為
PWN:recess.n.04	へこんだまたは切り込みの入った囲い
PWN:reciprocal.a.01	二人以上の人、あるいは二つ以上のものについて
PWN:reciprocality.n.01	相互の依存、行動または影響の関係
PWN:recite.v.02	そらで口に出して繰り返す
PWN:recognize.v.02	十分に認知しているまたは認識している
PWN:recognize.v.04	同じであると認める
PWN:recognize.v.09	賛同または賞賛を表す
PWN:recommend.v.01	何かを要求する
PWN:recompense.n.01	報酬ないしは謝礼（提供されたサービスなどに対して）
PWN:reconcile.v.03	合意に達する
PWN:record.n.01	過去の出来事に関する永久的な証拠または情報を提供する（文書、レコード録音、写真のような）もの
PWN:record.n.05	何かまたは誰かに関する周知の事実の収集物
PWN:record.n.06	極端な知識
PWN:record.n.07	取引の法的な証拠として機能できるドキュメント
PWN:record.v.01	記録を作成する
PWN:recover.v.01	得るまたは見直す
PWN:recovery.n.03	失った（または失う危険のある）ものを取り戻す、または救う行為
PWN:recruit.v.02	雇用しようとする
PWN:rectangle.n.01	4つの直角をもつ平行四辺形
PWN:recuperate.v.04	病気かショックから立ち直る
PWN:recur.v.01	また起きる
PWN:recurrence.n.01	また起こること（特に規則的な間隔をおいて）
PWN:red.s.01	色のスペクトルの端の色の（オレンジの隣）
PWN:reduce.v.01	カットして減らす
PWN:reduce.v.18	非常に少量の液体が残るまで煮る
PWN:reduce.v.20	体重を減らす
PWN:reed.n.01	特にダンチク属とヨシ属の、中空で細い茎を持つ、背の高い木質の多年生草
PWN:reef.n.01	水面近くの岩またはサンゴの沈没した尾根
PWN:reek.v.02	悪く攻撃的なにおいがする
PWN:referee.n.01	フェアプレーを確実にすることが期待されている主たる役員（ボクシングまたはアメリカンフットボールの）
PWN:reference_book.n.01	信頼できる事実を得るために参照する本
PWN:reference.n.07	参照か相談の行為
PWN:reflector.n.01	放射線を反射する装置
PWN:reform.n.01	悪習を正した結果として、よりよい方向へ変わること
PWN:refund.v.01	返金する
PWN:refuse.v.01	不本意であることを示す
PWN:refuse.v.02	辞退する
PWN:refute.v.01	議論または証拠で打倒する
PWN:region.n.01	ものの広がった空間的位置
PWN:region.n.03	地上のはっきりとした境界のない広い地域
PWN:register.n.03	名前と取引が記載されている帳簿
PWN:register.v.01	文章における記録
PWN:registration.n.01	登録する行為
PWN:regular_payment.n.01	定期的に行われる支払い
PWN:regular.a.01	一定の命令または手順または原則に従って
PWN:regularity.n.02	一定の法則と割合によって特徴づけられた性質
PWN:regularize.v.02	規則的にする、またはもっと規則的にする
PWN:regulate.v.02	規則、原則、または用途との一致をもたらす
PWN:regulation.n.06	決まりに従って制御または指示する行為
PWN:rehearse.v.01	（その）リハーサルを遂行する
PWN:reject.v.01	受け入れるか、認めることを拒む
PWN:rejection.n.01	何かを拒絶する行為
PWN:rejoice.v.01	幸福か喜びを感じる
PWN:relate.v.04	何かと関係にある
PWN:relate.v.05	関係を持つか、関係を樹立する
PWN:relatedness.n.01	連結性の特定の方法
PWN:relation.n.01	2つの実体あるいは部分にともに属する、あるいは固有な抽象的実体
PWN:relation.n.06	個人またはグループ間の相互の付き合いまたはつながり
PWN:relationship.n.01	人々の関係
PWN:relationship.n.02	人と人がつながっている状態（とくに感情的なつながり）
PWN:relationship.n.03	人々、団体、または国家間で相互に関係を持つ状態
PWN:relative_quantity.n.01	ある目的に関連している量
PWN:relative.n.01	血縁や婚姻による関係のある人
PWN:relax.v.01	緊張がほぐれ、休止し安らかになる
PWN:relay.n.04	チーム対抗のレース
PWN:release.n.09	創造力または感情を開放する、または、表現する活動
PWN:release.v.08	所有物または権利の部分
PWN:relevance.n.01	当面の問題と何かが関連していること
PWN:relief.n.05	困難時の援助
PWN:relieve.v.01	身体的な痛みを軽減する
PWN:religion.n.01	人間の運命を支配する超自然的な力、または能力への強い確信
PWN:religion.n.02	神の力への信仰を表現する組織
PWN:religious_ceremony.n.01	宗教上の意味を持つ儀式
PWN:religious_holiday.n.01	宗教的行事のために指定されている日
PWN:religious_person.n.01	神への信仰を表す人
PWN:remainder.n.01	他の部分が取り去られた後に残った物
PWN:remains.n.01	使われていない、あるいはまだある物
PWN:remark.n.01	個人的な見解または信念を述べる、もしくは情報を追加する声明
PWN:remedy.n.02	病気を治療したり痛みを和らげる薬または治療
PWN:remember.v.01	記憶から知識を思い浮かべる
PWN:remember.v.02	注意か考慮を念頭に置く
PWN:remember.v.03	過去を思い起こす
PWN:remember.v.04	感謝を示している
PWN:remove.v.01	何か具体的なものを削除する、持ち上げる、押すこと、あるいは切り離すことなどにより、あるいは何か抽象的なものを削除する
PWN:render.v.01	なる原因
PWN:repair.n.01	何かを再び使える状態にする行為
PWN:repair.v.01	部分を取り替えるまたは裂けているか、壊れているものを組み立てることにより修復する
PWN:repeat.n.01	繰り返すでき事
PWN:repeat.v.01	かさねて言う、述べる、または行う
PWN:repeat.v.04	再び言う、または模倣する
PWN:repeat.v.05	やり直す
PWN:repel.v.01	力ずくまたは影響により無理やり戻す
PWN:repent.v.02	悔恨を感じる
PWN:replace.v.01	の代わりに人またはものを代用する（壊れている、能率が悪い、紛失した、これ以上動かないあるいは期待されていることを産出できない別のもの）
PWN:reply.n.02	継続する会話の交換における言語行為
PWN:report.n.01	個人あるいはグループの発見を書き記した書類
PWN:report.n.02	口頭の報告によって告げる行為
PWN:report.v.01	単語の説明あるいは表現を与えるために
PWN:report.v.02	調査、経験または発見の結果として、発表する
PWN:report.v.03	人の存在を告げる
PWN:repositing.n.01	倉庫に預けること
PWN:represent.v.01	その代わりをする、その類似物である、またはそれと同等のものである
PWN:represent.v.05	何かを表現する手段となる
PWN:representation.n.01	心の中に考え、イメージとして表現すること
PWN:representation.n.02	何かまたは誰かの、目に見えるあるいは触れられる表現という創造物
PWN:representation.n.03	代表する行為
PWN:representation.n.04	公務の、あるいは権限を与えられて遂行している国の代表団または代理
PWN:representation.n.10	何かと等価である、または結果として等価となる活動
PWN:representative.n.01	他者の代理をする人
PWN:reproduce.v.01	コピーまたは等価物を作る
PWN:reproduce.v.02	与えられた動物または植物のより多くの固体を作るまたはそれらの子孫を持つ
PWN:reproductive_cell.n.01	精子または卵子
PWN:reproductive_organ.n.01	有性生殖に関係するどんな器官でも
PWN:reproductive_structure.n.01	生殖にかかわる植物の部分
PWN:reptile.n.01	陸生のカメ、水生のカメ、蛇、トカゲ、アリゲーター、クロコダイル、それに絶滅種などを含む爬虫類綱の冷血脊椎動物
PWN:request.n.02	言葉による依頼
PWN:request.v.01	必要性かは欲求を表わす
PWN:rescue.n.01	喪失や危険から回復させたり守ったりすること
PWN:rescue.v.01	危害または災いから解放する
PWN:research.n.01	事実を立証するための系統的な調査
PWN:resemble.v.01	ように見える
PWN:reserve.n.07	打ち解けない特色
PWN:residence.n.01	人の合法的な居住地
PWN:residency.n.01	ある場所に居住する行為
PWN:residue.n.01	何かが取り除かれた後に残っているもの
PWN:resist.v.02	誰かまたは何かに対して立ち上がりまたは抵抗する
PWN:resistance.n.01	不賛成だったり同意しないものに抵抗する行為
PWN:resistance.n.11	権力者に反対する集団行動
PWN:resoluteness.n.01	意志の堅い特性
PWN:resonate.v.01	共鳴して聞こえる
PWN:resort_area.n.01	多くの人が娯楽のために行く場所
PWN:resound.v.01	音を鳴らすか反響する
PWN:respect.n.03	賞賛あるいは尊敬の態度
PWN:respect.v.01	高等であると見なす
PWN:rest.n.06	物が置かれうるサポート
PWN:rest.v.01	動かない
PWN:rest.v.05	落ち着いている
PWN:restaurant.n.01	食べに人々が行く建物
PWN:restitution.n.03	何かを再び戻すこと
PWN:restore.v.01	元来の、または使用でき機能する状態に戻る
PWN:restrain.v.01	支配下においておく
PWN:restrain.v.03	限界内、制限内にとどめること、あるいは動きを制限する
PWN:restraint.n.06	人や物の活動を止めさせる道具
PWN:restrict.v.02	制限の下に置く
PWN:restrict.v.03	（範囲またはアクセスの）限度を設置する
PWN:result.n.03	結果として生じる何か
PWN:result.v.01	（特定のようすや状態等で）生じる、あるいは終わらせる
PWN:retain.v.03	可能性がある将来のための使用または適用を確実にして保つ
PWN:retaliation.n.01	被害や犯罪の報いとして取る行動
PWN:retraction.n.01	前言を翻して否認すること
PWN:return.n.02	家に来る、または戻ること
PWN:return.n.05	元の位置に戻る行為
PWN:return.n.10	代償的な集団行動
PWN:return.v.05	出発の点に連れ戻す
PWN:revel.v.02	しばしば飲酒に耽って、騒がしく祝う
PWN:revelation.n.03	神性または超自然の代弁による人への知識の連絡
PWN:reverie.n.02	何かを夢中になってぼうっとした状態
PWN:reversal.n.01	ある状態から反対の状態への変化
PWN:reversal.n.03	反対の方向か位置に向くこと
PWN:reversal.n.05	下級審が間違っており、それを破棄されるべきという上級審の判決
PWN:reverse.n.03	邪魔をするあるいは妨げる不運な出来事
PWN:reversion.n.04	反対の方向に向きを変えること
PWN:review.n.09	演技の腕を磨いたり、記憶を蘇らせたりするための練習
PWN:revolve.v.01	軸または中心で、あるいは軸または中心の周りで回転する
PWN:rhenium.n.01	化学的にマンガンに類似し、いくつかの合金で使用される珍しい重い多価金属元素
PWN:rhetorical_device.n.01	文学的効果を出す言語の使用（しかし、しばしば文学的暗示を無視して）
PWN:rhinal.a.01	鼻の、鼻における、または、鼻に関する
PWN:rhodium.n.01	白金属の1つである白色の硬い金属元素で、白金鉱石中に存在する
PWN:rhythm.n.01	音楽の基本的なリズムユニット
PWN:rib.n.02	人間の脊椎から胸骨（および脊椎動物の類似の骨）へと延びる湾曲した24の骨のアーチの1つ
PWN:rib.n.05	動物または植物の、肋骨状の支持または強化する部分
PWN:ribbon.n.04	整えるために使用される細長く上質の材料からなる雑貨
PWN:rice.n.01	食用穀類で、精白しないものや何回か精白するものがある
PWN:rice.n.02	一年生または多年生の根茎のある沼地草
PWN:rich.a.01	物質的な富を持つさま
PWN:riddle.n.01	難しい問題
PWN:ride.v.01	通常、動物の動きを制御してその背中に座って旅をする
PWN:ride.v.02	車両で運ばれる、または旅する
PWN:ridge.n.06	屋根の2つの傾斜が一番上でぶつかるへりに沿って敷設された梁
PWN:ridicule.v.01	笑いまたは嘲笑の対象となる
PWN:right_field.n.01	キャッチャーの右側の外野の部分
PWN:right.a.01	北に面しているとき、体の側面が東側である、に位置する、の方角を向いた
PWN:right.n.01	法律、慣習あるいは自然による人または政府機関のための抽象的観念
PWN:right.n.02	右側に近い、または右方向の位置
PWN:right.r.04	右側の、または右側へ
PWN:righteousness.n.01	道徳的正道を固守すること
PWN:rigid.s.01	曲げることができない、または、曲げることに耐性がある
PWN:ring.n.01	特徴のある音
PWN:ring.n.06	鐘が鳴る音
PWN:ring.n.08	指につけられる貴金属（しばしば宝石と一緒に）の輪で成る宝石
PWN:ring.v.01	大きく朗々と鳴り響く
PWN:ring.v.03	しばしば音楽の啓発目的で、（ベル）を鳴らす
PWN:ring.v.06	識別するために、足へリングを取り付ける
PWN:rinse.v.01	石鹸や残っている汚れを洗い落とす
PWN:riot.n.01	抑制のきかない暴徒による公然の暴動
PWN:rip.n.02	引きちぎるなどして無理矢理作った開口部
PWN:ripe.a.01	完全に発達した、成熟した、食べられるまたは使われる準備ができている
PWN:ripen.v.01	熟すか、完全に発達させる
PWN:ripen.v.02	実が入る
PWN:ripple.v.02	泡立つような雑音を伴う不規則な潮流の流れ
PWN:rise.n.02	上方に位置を変える行為
PWN:rise.v.01	上方に動く
PWN:rise.v.02	価値あるいはより高い点が増加する
PWN:rise.v.04	立ち上がる
PWN:rise.v.16	天体が昇る
PWN:risk.n.02	死やけがを覚悟の上で行う冒険
PWN:risk.v.01	損失、または損害の可能性にさらされる
PWN:rite.n.01	宗教によって規定されている、確立された儀式
PWN:ritual.n.01	慣習的な行事、もしくは慣例のいずれか
PWN:ritual.n.02	宗教儀式を行うための規定された手順
PWN:rival.n.01	打ち負かしたいと願う競争相手
PWN:river.n.01	広い自然の水流（クリークより広い）
PWN:rivulet.n.01	小さな流れ
PWN:road.n.01	旅行や輸送用の（一般的に公の）自由な道
PWN:road.n.01	旅行や輸送用の（一般的に公の）自由な道
PWN:roadrunner.n.01	カリフォルニアとメキシコからテキサスまでで見られる素早く広い範囲で生息する鳥
PWN:roar.v.01	風、水または乗り物のように大きな音を出す
PWN:rock_plant.n.01	岩石の上や間に育つ、または岩石庭園向きの植物
PWN:rock.n.01	固い統合鉱物質の塊か固まり
PWN:rock.n.02	地球の地殻を構成しているような鉱物の集合から成る物質
PWN:rock.v.01	前後または横に動く
PWN:rocket.n.01	ロケットエンジンで自己推進する乗り物のどれか
PWN:rod.n.01	金属や木から作られた、細長い道具
PWN:rodent.n.01	齧ることに特化した一対の常に成長する門歯を持つ比較的小さな胎盤性の哺乳類
PWN:roentgenium.n.01	放射性超ウラン元素
PWN:roll_of_tobacco.n.01	筒に入れて作られたタバコの葉
PWN:roll_out.v.01	ローラーで平らにするまたは広げる
PWN:roll.n.02	名前のリスト
PWN:roll.n.15	（ボーリングのボールのような）何かをころがす行為
PWN:roll.v.07	動くか、走り始める
PWN:roll.v.11	波形の模様に、または、上昇と落下運動による動き
PWN:roll.v.12	しばしば食物や雇用を求めて目的地なしに、あるいは目的なしに動きまわる
PWN:roll.v.14	軸に関してひっくり返るか、円形の方法で動く原因
PWN:roll.v.15	巻き舌で音素rを発音する
PWN:roller.n.02	岸に向かってくる長く大きい海の波
PWN:roller.n.04	回転する柱体
PWN:roof.n.01	建物の最上部をおおうか、形成する保護カバー
PWN:room.n.01	壁、床、天井に囲まれている建物内の区域
PWN:room.n.02	動くためのスペース
PWN:room.n.04	部屋にいる人々
PWN:root.n.01	通常は地下部の器管で、芽または葉または節を持たない
PWN:rope.n.01	強い綱
PWN:rosary.n.01	祈りを数えるのに用いられる一連のビーズ（特にカトリック教徒によって）
PWN:rose_apple.n.02	ゼリー・砂糖菓子に使う香りのよい卵形の黄色っぽい熱帯性果物
PWN:rose.n.01	バラの花をつけるバラ属の多くの低木
PWN:rotation.n.01	軸の周りを回るように回る行為
PWN:rotten.s.03	腐敗した、または、崩壊した
PWN:rough.a.01	不規則な表面を持つ、または、不規則な表面に引き起こされる
PWN:round_shape.n.01	曲がっていて鋭い角のない形
PWN:round.a.01	円形をしているさま
PWN:routine.n.03	より大きなコンピュータプログラムの部分である、ステップの、定められた順序
PWN:row.n.01	物または人を列において横に並んで整列させること
PWN:row.n.03	長い連続した一片（通常、水平に走る）
PWN:row.v.01	オールで進む
PWN:rowing.n.01	スポーツとしてボートを漕ぐ行為
PWN:rub.v.01	圧力とともに何かの上を移動する
PWN:rub.v.02	摩擦を生じる
PWN:rub.v.03	かゆみを軽減するかのように掻くあるいはこする
